nombre,pais,pais_codigo,region,region_codigo,municipio,categoria,productos,direccion,horario,telefono,correo,web,facebook,instagram,google_maps,lat,lon,osm_id,fuente_url,fecha_extraccion,verificacion,venta_online
Eltersdorfer Hofladen,Alemania,DE,Bayern,DE-BY,Erlangen,Cerveza,Bier,"Weinstraße 30, 91058 Erlangen","Th 15:00-18:00, Fr 9:30-18:00, Sa 9:30-13:00",+499131615616,info@hofladen-eltersdorf.de,https://www.hofladen-eltersdorf.de/,,,"https://www.google.com/maps?q=49.552614,11.000502",49.552614,11.000502,node/5575518699,https://www.openstreetmap.org/node/5575518699,2026-08-05,parcial,no comprobado
Helms Hofladen,Alemania,DE,Bayern,DE-BY,Erlangen,Miel,Honig,"Herzogenauracher Straße 20, 91056 Erlangen","Fr 10:00-13:00, 16:00-18:00; Sa 9:00-12:00",+4991316103868,helms-hofladen@web.de,https://www.nudeln-aus-erlangen.de/,,,"https://www.google.com/maps?q=49.568961,10.958322",49.568961,10.958322,node/705403773,https://www.openstreetmap.org/node/705403773,2026-08-05,parcial,no comprobado
Hofladen Winkelmann,Alemania,DE,Bayern,DE-BY,Erlangen,Destilados y licores,Spirituosen und Liköre,"Häuslinger Straße 1, 91056 Erlangen","Mo-Sa 09:00-18:00; Fr 11:00-18:30 ""bakery""",+499131990454,info@hofladen-winkelmann.de,https://hofladen-winkelmann.jimdo.com/,,,"https://www.google.com/maps?q=49.589179,10.959593",49.589179,10.959593,node/7432744972,https://www.openstreetmap.org/node/7432744972,2026-08-05,parcial,no comprobado
Lern- und Erlebnishof Eichenmüller,Alemania,DE,Bayern,DE-BY,Erlangen,Lácteos y quesos,Käse und Milchprodukte,"Weinstraße 50, 91058 Erlangen","""Herbst/Winter/Frühjahr 07:30-20:00, Sommer 07:30-21:30 auch an Sonn- und Feiertagen""",+499131601233,info@erlebnishof-eichenmueller.de,https://www.erlebnishof-eichenmueller.de/,,,"https://www.google.com/maps?q=49.551777,11.008323",49.551777,11.008323,node/7432880176,https://www.openstreetmap.org/node/7432880176,2026-08-05,parcial,no comprobado
Wendlers Hofladen,Alemania,DE,Bayern,DE-BY,Erlangen,Fruta y verdura,Obst und Gemüse,"Sebastianstraße 15, 91058 Erlangen","Mo,Tu off; We,Th,Fr 10:00-12:30,15:00-18:00; Sa 10:00-13:00",+499131603702,wendler-tennenlohe@t-online.de,https://www.wendlers-hofladen.com/,,,"https://www.google.com/maps?q=49.546957,11.031024",49.546957,11.031024,node/3677488342,https://www.openstreetmap.org/node/3677488342,2026-08-05,parcial,no comprobado
Friedelhof - Selbstbedienungshofladen,Alemania,DE,Bayern,DE-BY,Eurasburg,Otros,,"Hergertswiesen 2, 86495 Eurasburg",Mo-Su 08:00-20:00,+498208240,bestellung@friedelhof.de,http://friedelhof.de,,,"https://www.google.com/maps?q=48.330441,11.115736",48.330441,11.115736,node/6700888689,https://www.openstreetmap.org/node/6700888689,2026-08-05,parcial,no comprobado
Hof Pilch,Alemania,DE,Bayern,DE-BY,Eurasburg,Otros,,"Baierlach 1a, 82547 Eurasburg",Fr 10:00-15:00; Sa 09:00-12:00,+498179998592,info@pilchmilch.de,https://www.pilchmilch.de/,,,"https://www.google.com/maps?q=47.849670,11.411259",47.849670,11.411259,node/5643333382,https://www.openstreetmap.org/node/5643333382,2026-08-05,parcial,no comprobado
Weingut Höfling,Alemania,DE,Bayern,DE-BY,Eußenheim,Vino,Wein,"Kellereigasse 14, 97776 Eußenheim","Mo-Fr 09:00-12:00, 13:00-18:00; Sa 09:00-12:00",+4993537632,info@weingut-hoefling.de,https://www.weingut-hoefling.de/,,,"https://www.google.com/maps?q=49.989512,9.807249",49.989512,9.807249,node/1686243674,https://www.openstreetmap.org/node/1686243674,2026-08-05,parcial,no comprobado
Irmgärtchen,Alemania,DE,Bayern,DE-BY,Frasdorf,Otros,,"Laiming 9, 83112 Frasdorf","Tu,Fr 09:00-12:30,15:00-18:00; Sa 09:00-12:30",+498052909428,kontakt@irmgaertchen.de,https://www.irmgaertchen.de/bioladen/,,,"https://www.google.com/maps?q=47.806814,12.264776",47.806814,12.264776,node/8420052306,https://www.openstreetmap.org/node/8420052306,2026-08-05,parcial,no comprobado
Biolandhof Braun,Alemania,DE,Bayern,DE-BY,Freising,Otros,,"Dürneck 23, 85354 Freising",Mo-Su 17:30-18:30,+49816113249,biolandhof.braun@t-online.de,https://biolandhofbraun.de/,,,"https://www.google.com/maps?q=48.368590,11.722998",48.368590,11.722998,node/5223522477,https://www.openstreetmap.org/node/5223522477,2026-08-05,parcial,no comprobado
Bienenhof Engelschall,Alemania,DE,Bayern,DE-BY,Fürstenfeldbruck,Miel,Honig,"Brucker Straße 7, 82256 Fürstenfeldbruck","Tu,Sa 09:00-13:00",+4981415274622,imkerei.engelschall@googlemail.com,http://www.bienenhof-engelschall.de,,,"https://www.google.com/maps?q=48.179532,11.188152",48.179532,11.188152,node/4602687490,https://www.openstreetmap.org/node/4602687490,2026-08-05,parcial,no comprobado
Hofkäserei Haindl,Alemania,DE,Bayern,DE-BY,Fürstenzell,Otros,,"Untereichet 2, 94081 Fürstenzell",Fr 09:00-17:00;Sa 09:00-12:00,+498502922247,info@hofkaeserei-haindl.de,https://www.hofkaeserei-haindl.de,,,"https://www.google.com/maps?q=48.539998,13.351889",48.539998,13.351889,way/276393286,https://www.openstreetmap.org/way/276393286,2026-08-05,parcial,no comprobado
Laden,Alemania,DE,Bayern,DE-BY,Gemünden am Main,Otros,,"Hohenroth, 97737 Gemünden am Main",We-Fr 09:00-17:00; Sa 10:00-17:00; Su 13:00-17:00,+499354909920,dg-hohenroth@sos-kinderdorf.de,https://www.sos-kinderdorf.de/dorfgemeinschaft-hohenroth/angebote/cafe-und-naturkostladen,,,"https://www.google.com/maps?q=50.086552,9.662185",50.086552,9.662185,node/5924824600,https://www.openstreetmap.org/node/5924824600,2026-08-05,parcial,no comprobado
Gemüsehof Wetzel,Alemania,DE,Bayern,DE-BY,Hergatz,Otros,,"Muthen 1, 88145 Hergatz","Tu,Fr 15:30-18:30; PH off",+4983851755,info@biohof-wetzel.de,https://biohof-wetzel.de/,,,"https://www.google.com/maps?q=47.648412,9.866709",47.648412,9.866709,node/8635641356,https://www.openstreetmap.org/node/8635641356,2026-08-05,parcial,no comprobado
Eierlädla,Alemania,DE,Bayern,DE-BY,Höchstadt a.d.Aisch,Miel,Honig,"Bösenbechhofen 1, 91315 Höchstadt a.d.Aisch",24/7,+4991932717,info@forstunternehmen-firnkaes.de,https://forstunternehmen-firnkaes.de/eierlaedla/,,,"https://www.google.com/maps?q=49.735288,10.849077",49.735288,10.849077,way/818780261,https://www.openstreetmap.org/way/818780261,2026-08-05,parcial,no comprobado
Hofladen Holzhausen,Alemania,DE,Bayern,DE-BY,Igling,Otros,,"Magnusstraße 1, 86859 Igling",Tu-Fr 10:00-18:00; Sa 08:00-12:00,+498241999240,hofladen-holzhausen@regens-wagner.de,https://regens-wagner-holzhausen.de/hp757/Hofladen.htm,,,"https://www.google.com/maps?q=48.046972,10.784656",48.046972,10.784656,way/581713491,https://www.openstreetmap.org/way/581713491,2026-08-05,parcial,no comprobado
Auenhof Hundszell,Alemania,DE,Bayern,DE-BY,Ingolstadt,Huevos,Eier,"Probststraße 7, 85051 Ingolstadt",We 08:00-13:00; Sa 08:00-19:00; PH off,+498419712636,kontakt@auenhof.bio,https://www.auenhof.bio/,,,"https://www.google.com/maps?q=48.727648,11.405382",48.727648,11.405382,node/8789165316,https://www.openstreetmap.org/node/8789165316,2026-08-05,parcial,no comprobado
Wiedenbauer,Alemania,DE,Bayern,DE-BY,Kümmersbruck,Miel,Honig,"Penkhofer Weg 35, 92245 Kümmersbruck",Fr 11:00-17:00,+4917655202328,wiedenbauer@gmx.de,http://www.der-biometzger.de/,,,"https://www.google.com/maps?q=49.412301,11.910135",49.412301,11.910135,node/8039944534,https://www.openstreetmap.org/node/8039944534,2026-08-05,parcial,no comprobado
Die grüne Ecke - Koller,Alemania,DE,Bayern,DE-BY,Lappersdorf,Otros,,"Keltenstraße 5, 93138 Lappersdorf",Fr 13:00-18:00,+499409869698,info@die-gruene-ecke.de,https://www.die-gruene-ecke.de,,,"https://www.google.com/maps?q=49.039615,12.080766",49.039615,12.080766,node/1274424361,https://www.openstreetmap.org/node/1274424361,2026-08-05,parcial,no comprobado
Biotop-Hofpunkt Lenggries,Alemania,DE,Bayern,DE-BY,Lenggries,Otros,,"Obergrieser Straße, 83661 Lenggries",Mo-Sa 07:00-21:00,+4915758761947,info@hofpunkt.de,https://hofpunkt.de/,,,"https://www.google.com/maps?q=47.694824,11.570153",47.694824,11.570153,node/11129304713,https://www.openstreetmap.org/node/11129304713,2026-08-05,parcial,no comprobado
Spargelhof Stenglein,Alemania,DE,Bayern,DE-BY,Mainleus,Fruta y verdura,Obst und Gemüse,"Eichberger Straße 6, 95336 Mainleus",week 18-24 Mo-Fr 08:00-18:00; week 18-24 Sa 08:00-16:00; week 18-24 PH 09:00-14:00 open; week 18-24 Su 09:00-14:00,+4986838948,info@rothwinder-spargel.de,https://www.rothwinder-spargel.de/,,,"https://www.google.com/maps?q=50.118530,11.339869",50.118530,11.339869,way/892400554,https://www.openstreetmap.org/way/892400554,2026-08-05,parcial,no comprobado
Hofladen Schacherbauerhof,Alemania,DE,Bayern,DE-BY,Mehring,Otros,,"Niederholz 1, 84561 Mehring",Fr 15:30-18:00,+498677979517,schorsch-st@gmx.de,http://www.schacherbauerhof.de,,,"https://www.google.com/maps?q=48.187528,12.809339",48.187528,12.809339,node/945419496,https://www.openstreetmap.org/node/945419496,2026-08-05,parcial,no comprobado
Lenzbauer,Alemania,DE,Bayern,DE-BY,Merching,Otros,,"Münchner Straße 7, 86504 Merching","We-Th 09:00-12:00; Fr 09:00-12:00, 14:30-18:00; Sa 09:00-12:00",+4982028350,service@lenzbauer-steinach.de,http://www.lenzbauer-steinach.de/,,,"https://www.google.com/maps?q=48.235472,11.016531",48.235472,11.016531,node/4882018564,https://www.openstreetmap.org/node/4882018564,2026-08-05,parcial,no comprobado
Lidls Hof-Produkte GbR,Alemania,DE,Bayern,DE-BY,Mering,Otros,,"Baierberg 15, 86415 Mering",Mo-Su 06:00-20:00,+4982334524,info@bauernhofeis-lidl.de,https://www.lidls-hofprodukte.de/,,,"https://www.google.com/maps?q=48.268600,11.046090",48.268600,11.046090,node/7417374143,https://www.openstreetmap.org/node/7417374143,2026-08-05,parcial,no comprobado
Die Honigsammler,Alemania,DE,Bayern,DE-BY,Mickhausen,Miel,Honig,"Alte Wiese 1, 86866 Mickhausen",Mo-Tu off; Fr 13:00-18:00; Sa 08:00-12:00; Su off,+4982043619908,info@die-honigsammler.de,https://die-honigsammler.de/,,,"https://www.google.com/maps?q=48.218370,10.622135",48.218370,10.622135,node/9314822930,https://www.openstreetmap.org/node/9314822930,2026-08-05,parcial,no comprobado
Hofladen Oberlinner,Alemania,DE,Bayern,DE-BY,Miesbach,Otros,,"Oberlinner 60, 83714 Miesbach",Mo-Su 06:00-21:00,+498025995754,mail@biohof-oberlinner.de,https://www.biohof-oberlinner.de/hofladen-oberlinner/,,,"https://www.google.com/maps?q=47.800765,11.808107",47.800765,11.808107,way/337375862,https://www.openstreetmap.org/way/337375862,2026-08-05,parcial,no comprobado
Der Bauernhof Familie Frey,Alemania,DE,Bayern,DE-BY,Miltenberg,Huevos,Eier,"Monbrunn 9, 63897 Miltenberg",We 15:00-18:00; Sa 09:00-12:00; PH off,+49937166368,bio@bauernhof-frey.de,https://www.bauernhof-frey.de,,,"https://www.google.com/maps?q=49.678651,9.248770",49.678651,9.248770,node/8660097927,https://www.openstreetmap.org/node/8660097927,2026-08-05,parcial,no comprobado
Steffeshof,Alemania,DE,Bayern,DE-BY,Oberleichtersbach,Otros,,"Kapellenstraße 20, 97789 Oberleichtersbach",Fr 09:00-18:00,+4997415694,steffeshof@gmx.de,https://www.steffeshof-rhoen.de/angebot,,,"https://www.google.com/maps?q=50.267712,9.810387",50.267712,9.810387,node/3466864487,https://www.openstreetmap.org/node/3466864487,2026-08-05,parcial,no comprobado
Biohof Apfelbeck,Alemania,DE,Bayern,DE-BY,Otzing,Otros,,"Kleinweichs 12, 94563 Otzing","Mo,Fr 13:00-18:00; Th 09:00-12:00",+4999318658,info@biohof-apfelbeck.de,https://biohof-apfelbeck.de/,,,"https://www.google.com/maps?q=48.762400,12.838229",48.762400,12.838229,node/9077417956,https://www.openstreetmap.org/node/9077417956,2026-08-05,parcial,no comprobado
Biohof Pex,Alemania,DE,Bayern,DE-BY,Otzing,Otros,,"Kleinweichs 1, 94563 Otzing",Mo 10:00-19:00; Tu-Sa 08:00-19:00; Su 10:00-14:00,+4999312462,biohof-pex@gmx.de,http://biohof-pex.de/,https://www.facebook.com/Biohof-Pex-107099611934340/,,"https://www.google.com/maps?q=48.761996,12.832632",48.761996,12.832632,node/9678138443,https://www.openstreetmap.org/node/9678138443,2026-08-05,parcial,no comprobado
Hofladen Naturlandhof Brandl,Alemania,DE,Bayern,DE-BY,Pastetten,Otros,,"Erdinger Straße 18, 85669 Pastetten","We 12:00-18:00; Th 09:00-11:00,19:00-20:30; Fr 08:00-11:00,19:00-20:30; Sa 14:30-16:30; Su,PH off",+498124910268,info@naturlandhofbrandl.de,http://www.naturlandhofbrandl.de/,,,"https://www.google.com/maps?q=48.202870,11.962404",48.202870,11.962404,node/5137675620,https://www.openstreetmap.org/node/5137675620,2026-08-05,parcial,no comprobado
Bicklhof,Alemania,DE,Bayern,DE-BY,Peiting,Otros,,"Hohenbrand 2, 86971 Peiting",Mo-Sa 08:00-20:00,+4988058733,info@bicklhof.de,https://bicklhof.de/,,,"https://www.google.com/maps?q=47.799822,10.967702",47.799822,10.967702,node/12650581114,https://www.openstreetmap.org/node/12650581114,2026-08-05,parcial,no comprobado
Burgharthof,Alemania,DE,Bayern,DE-BY,Pliening,Otros,,"An der Leiten 24, 85652 Pliening",Tu 14:00-19:00; Sa 15:30-19:00,+49812181462,hofladen@burgharthof.de,https://burgharthof.de/,,,"https://www.google.com/maps?q=48.184013,11.812441",48.184013,11.812441,node/8841490313,https://www.openstreetmap.org/node/8841490313,2026-08-05,parcial,no comprobado
Karg Naturland,Alemania,DE,Bayern,DE-BY,Poppenhausen,Otros,,"von-Erthal-Straße 4, 97490 Poppenhausen","Tu 09:00-11:00, We,Fr 16:00-18:00; Sa 09:00-13:00",+4917622781726,info@biohof-schweinfurt.de,https://www.biohof-schweinfurt.de,,,"https://www.google.com/maps?q=50.082714,10.145113",50.082714,10.145113,node/10199301957,https://www.openstreetmap.org/node/10199301957,2026-08-05,parcial,no comprobado
Der bunte Bauernladen,Alemania,DE,Bayern,DE-BY,Ramsthal,Otros,,"Hauptstraße 11, 97729 Ramsthal","Tu 16:00-19:00; Fr 16:00-19:00; Sa 08:00-11:00 || ""nach Vereinbarung""",+4997046983,der-bunte-bauernladen@gmx.de,https://www.regionales-bayern.de/anbieter/der-bunte-bauernladen-11955/,,,"https://www.google.com/maps?q=50.139779,10.067730",50.139779,10.067730,node/9192389765,https://www.openstreetmap.org/node/9192389765,2026-08-05,parcial,no comprobado
Buxlhof,Alemania,DE,Bayern,DE-BY,Rapperszell,Otros,,"Jurastraße 8a, 85137 Rapperszell",24/7,+4984269859855,info@buxlhof.de,https://www.buxlhof.de/,https://www.facebook.com/Buxlhof,,"https://www.google.com/maps?q=48.933380,11.284626",48.933380,11.284626,node/11357836162,https://www.openstreetmap.org/node/11357836162,2026-08-05,parcial,no comprobado
Jura-Geflügel,Alemania,DE,Bayern,DE-BY,Rapperszell,Carne,Fleisch und Wurst,"Jurastraße 8, 85137 Rapperszell",Fr 15:00-18:00; Sa 09:00-12:00,+498426988380,info@jura-gefluegel.de,https://jura-gefluegel.de/,,,"https://www.google.com/maps?q=48.933328,11.284373",48.933328,11.284373,node/7619818788,https://www.openstreetmap.org/node/7619818788,2026-08-05,parcial,no comprobado
Scheicherhof,Alemania,DE,Bayern,DE-BY,Rehling,Destilados y licores,Spirituosen und Liköre,"Allmering 2, 86508 Rehling","Mo-Su,PH 07:30-20:00",+4982376051,info@scheicherhof.de,https://www.scheicherhof.de/,,,"https://www.google.com/maps?q=48.489241,10.945702",48.489241,10.945702,node/12884462383,https://www.openstreetmap.org/node/12884462383,2026-08-05,parcial,no comprobado
Bio-Hofladen Butz,Alemania,DE,Bayern,DE-BY,Rottenburg a. d. Laaber,Lácteos y quesos,Käse und Milchprodukte,"Viehhausen 2, 84056 Rottenburg a. d. Laaber","Th,Fr 09:00-18:00; Sa 9:00-12:00",+4987813350,info@biohof-butz.de,https://biohof-butz.de/,,,"https://www.google.com/maps?q=48.681413,12.017102",48.681413,12.017102,way/485552088,https://www.openstreetmap.org/way/485552088,2026-08-05,parcial,no comprobado
Naturlandhof Derleth,Alemania,DE,Bayern,DE-BY,Salz,Otros,,"Hauptstraße 33, 97616 Salz","Mo-Th 17:00-19:00; Fr 09:00-19:00; Sa 09:00-13:00; Su,Ph off",+4997714244,michael@derleth-salz.de,https://derleth-salz.de/,,,"https://www.google.com/maps?q=50.308995,10.208246",50.308995,10.208246,node/8640920472,https://www.openstreetmap.org/node/8640920472,2026-08-05,parcial,no comprobado
Demeter-Hof Winkelmann,Alemania,DE,Bayern,DE-BY,Schnaittach,Miel,Honig,"Götzlesberg 6, 91220 Schnaittach",24/7,+4991537802,info@hof-winkelmann.de,https://www.hof-winkelmann.de/,,,"https://www.google.com/maps?q=49.601691,11.391441",49.601691,11.391441,node/5624601917,https://www.openstreetmap.org/node/5624601917,2026-08-05,parcial,no comprobado
Naturlandhof Peter,Alemania,DE,Bayern,DE-BY,Schwebheim,Otros,,"Hauptstraße 68, 97525 Schwebheim","We 10:00-11:30; Fr 16:00-17:30; Mo,Tu,Th,Sa,Su,PH off",+4997232538,info@naturlandhof-peter.de,https://naturlandhof-peter.de/,,,"https://www.google.com/maps?q=49.992738,10.247192",49.992738,10.247192,node/7072574204,https://www.openstreetmap.org/node/7072574204,2026-08-05,parcial,no comprobado
Spargelhof Ludwig,Alemania,DE,Bayern,DE-BY,Schwebheim,Té e infusiones,Tee und Kräuteraufgüsse,"Kirchplatz 3, 97525 Schwebheim","Apr-Aug: Mo-Sa 8:00-19:00; Apr-Aug: Su 8:00-18:00; Sep-Mar: Fr, Sa 8:00-13:00; PH off",+4997232417,minfo@spargelhof-ludwig.de,https://spargelhof-ludwig.de,,,"https://www.google.com/maps?q=49.990862,10.248728",49.990862,10.248728,way/690680642,https://www.openstreetmap.org/way/690680642,2026-08-05,parcial,no comprobado
Biohof Holzwolf,Alemania,DE,Bayern,DE-BY,Schweitenkirchen,Otros,,"Hirschhausen 9 1/2, 85301 Schweitenkirchen",Mo-Su 08:30-20:00,+491717512140,nico.hirsch@me.com,https://www.bio-rinder.de/,,,"https://www.google.com/maps?q=48.520956,11.625469",48.520956,11.625469,node/10904106264,https://www.openstreetmap.org/node/10904106264,2026-08-05,parcial,no comprobado
Kronseder,Alemania,DE,Bayern,DE-BY,Taufkirchen (Vils),Miel,Honig,"Wambach 26, 84416 Taufkirchen (Vils)","Fr 11:00-18:00; Sa 07:30-12:00 || ""nach telefonischer Vereinbarung""",+4980848731,anton.kronseder@freenet.de,https://hofmetzgerei-kronseder.de/,,,"https://www.google.com/maps?q=48.388467,12.177063",48.388467,12.177063,node/7869560661,https://www.openstreetmap.org/node/7869560661,2026-08-05,parcial,no comprobado
Hoißeis Hoflanden,Alemania,DE,Bayern,DE-BY,Teisendorf,Miel,Honig,"Egelham 2, 83317 Teisendorf",Mo-Su 08:00-20:00,+4916097247148,info@hoisseis-biohofladen.de,https://www.hoisseis-biohofladen.de/hofladen/,,,"https://www.google.com/maps?q=47.825867,12.849718",47.825867,12.849718,node/12293846063,https://www.openstreetmap.org/node/12293846063,2026-08-05,parcial,no comprobado
Lindauer Biolandhof,Alemania,DE,Bayern,DE-BY,Trebgast,Carne,Fleisch und Wurst,"Lindau 12, 95367 Trebgast","Fr 13:00-18:00, Sa 08:00-12:00; PH off",+499203298,lindauer-biohofladen@web.de,http://www.lindauer-biolandhof.de/,,,"https://www.google.com/maps?q=50.059115,11.513140",50.059115,11.513140,node/9223772811,https://www.openstreetmap.org/node/9223772811,2026-08-05,parcial,no comprobado
Emlinger Landeier,Alemania,DE,Bayern,DE-BY,Tuntenhausen,Miel,Honig,"Emling 1, 83104 Tuntenhausen",Mo-Su 07:30-19:00,+4980671766,info@huehnerhotel-emling.de,https://www.huehnerhotel-emling.de/,,,"https://www.google.com/maps?q=47.927203,12.033066",47.927203,12.033066,node/8475951829,https://www.openstreetmap.org/node/8475951829,2026-08-05,parcial,no comprobado
Gärtnerhof Reginswind,Alemania,DE,Bayern,DE-BY,Uffenheim,Otros,,"Geckenheimer Straße 4, 97215 Uffenheim",Fr 09:00-14:00,+4998427287,gaertnerhof-reginswind@gmx.de,https://www.reginswind.de,,,"https://www.google.com/maps?q=49.548771,10.238276",49.548771,10.238276,node/360491267,https://www.openstreetmap.org/node/360491267,2026-08-05,parcial,no comprobado
Biohof Reinhardt,Alemania,DE,Bayern,DE-BY,Vilshofen an der Donau,Otros,,"Oberer Galgenberg 4, 94474 Vilshofen an der Donau","""nach telefonischer Vereinbarung""",+498541910831,bioreinhardt@yahoo.com,https://www.wolfachtal.com/biohof_reinhardt.html,https://www.facebook.com/BiohofReinhardt,,"https://www.google.com/maps?q=48.619371,13.196098",48.619371,13.196098,node/9008588361,https://www.openstreetmap.org/node/9008588361,2026-08-05,parcial,no comprobado
Biohof Rettermayer,Alemania,DE,Bayern,DE-BY,Vohburg an der Donau,Otros,,"Habichtstraße 40, 85088 Vohburg an der Donau","Tu 16:00-18:00; Fr 10:00-12:00,16:00-18:00; Sa 10:00-12:00",+498457930455,biohof-rettermayer@t-online.de,https://www.biohof-rettermayer.de/,,,"https://www.google.com/maps?q=48.773532,11.608386",48.773532,11.608386,way/559250905,https://www.openstreetmap.org/way/559250905,2026-08-05,parcial,no comprobado
Arche-Hof Birk,Alemania,DE,Bayern,DE-BY,Weitnau,Otros,,"Helingerstraße 9, 87480 Weitnau",Fr 14:30-18:00,+498378932669,archehof@bio-birk.de,https://bio-birk.de,,,"https://www.google.com/maps?q=47.662678,10.196790",47.662678,10.196790,node/7850515571,https://www.openstreetmap.org/node/7850515571,2026-08-05,parcial,no comprobado
Schwabs Hofladen,Alemania,DE,Bayern,DE-BY,Windsbach,Otros,,"Suddersdorf 25, 91575 Windsbach","Fr 09:00-18:00; Sa 09:00-14:00; ""alternative times only after reservation by phone""; PH off",+499871477,info@demeterhof-schwab.de,https://www.demeterhof-schwab.de/,,,"https://www.google.com/maps?q=49.277673,10.861489",49.277673,10.861489,node/5327229492,https://www.openstreetmap.org/node/5327229492,2026-08-05,parcial,no comprobado
